PROJECTCOD,UNID,AREA,PERIMETER,AVGELEVATI,CODE,POI,AOI,LABEL,TYPE,DATE,FEATURE,UNIT,ORIG_UNID,SOURCEID,SOURCEID2
FY,295914.00,92.667259,108.278965,0.000000,DesertPavement,X1,X1T6,,,12/06/2009,,,5104.00000000000,5264.00000000000,0.00000000000
FY,295915.00,45.743148,92.398394,0.000000,DesertPavement,X1,X1T6,,,12/06/2009,,,5106.00000000000,5264.00000000000,0.00000000000
FY,295916.00,646.576144,178.345948,0.000000,DesertPavement,X1,X1T6,,,12/06/2009,,,5108.00000000000,5264.00000000000,0.00000000000
FY,295917.00,131.857787,54.425686,0.000000,DesertPavement,X1,X1T6,,,12/06/2009,,,5112.00000000000,5264.00000000000,0.00000000000
FY,295918.00,186.443383,78.359348,0.000000,AeolianSand,X1,X1T6,,,12/06/2009,,,5099.00000000000,5264.00000000000,0.00000000000
FY,295919.00,300.094307,80.064107,0.000000,AeolianSand,X1,X1T6,,,12/06/2009,,,5109.00000000000,5264.00000000000,0.00000000000
FY,295920.00,109.550881,43.838215,0.000000,AeolianSand,X1,X1T6,,,12/06/2009,,,5110.00000000000,5264.00000000000,0.00000000000
FY,295921.00,19.534840,25.268418,0.000000,VehicleTrack,X1,X1T5,,,12/06/2009,,,5089.00000000000,5266.00000000000,0.00000000000
FY,295922.00,168.608387,82.312698,0.000000,VehicleTrack,X1,X1T5,,,12/06/2009,,,5091.00000000000,5266.00000000000,0.00000000000
FY,295923.00,20.650167,26.882704,0.000000,VehicleTrack,X1,X1T5,,,12/06/2009,,,5093.00000000000,5266.00000000000,0.00000000000
FY,295924.00,88.027931,37.864569,0.000000,VehicleTrack,X1,X1T5,,,12/06/2009,,,5096.00000000000,5266.00000000000,0.00000000000
FY,295925.00,42.591707,59.895730,0.000000,VehicleTrack,X1,X1T5,,,12/06/2009,,,5098.00000000000,5266.00000000000,0.00000000000
FY,295926.00,1989.498111,418.318845,0.000000,Transect,X1,X1T5,,,12/06/2009,,,42024.00000000000,5263.00000000000,5267.00000000000
FY,295927.00,13.002829,23.299983,0.000000,Rill,X1,X1T5,,,12/06/2009,,,5087.00000000000,5266.00000000000,0.00000000000
FY,295928.00,175.017794,56.440465,0.000000,DesertPavement,X1,X1T5,,,12/06/2009,,,5086.00000000000,5266.00000000000,0.00000000000
FY,295929.00,160.296613,53.152611,0.000000,DesertPavement,X1,X1T5,,,12/06/2009,,,5088.00000000000,5266.00000000000,0.00000000000
FY,295930.00,433.681853,141.208745,0.000000,DesertPavement,X1,X1T5,,,12/06/2009,,,5090.00000000000,5266.00000000000,0.00000000000
FY,295931.00,246.007079,70.601849,0.000000,DesertPavement,X1,X1T5,,,12/06/2009,,,5092.00000000000,5266.00000000000,0.00000000000
FY,295932.00,209.767408,62.447229,0.000000,DesertPavement,X1,X1T5,,,12/06/2009,,,5094.00000000000,5266.00000000000,0.00000000000
FY,295933.00,207.932756,76.845381,0.000000,DesertPavement,X1,X1T5,,,12/06/2009,,,5095.00000000000,5266.00000000000,0.00000000000
FY,295934.00,204.666135,77.065173,0.000000,DesertPavement,X1,X1T5,,,12/06/2009,,,5097.00000000000,5266.00000000000,0.00000000000
FY,295935.00,230.570990,66.407497,0.000000,WindBlownSand,X1,X1T40,WS,,12/14/2010,,,6173.00000000000,5245.00000000000,0.00000000000
FY,295936.00,182.383729,65.681751,0.000000,WindBlownSand,X1,X1T40,WS,,12/14/2010,,,6174.00000000000,5245.00000000000,0.00000000000
FY,295937.00,1056.633897,242.213924,0.000000,WindBlownSand,X1,X1T40,WSGF,,12/14/2010,,,6172.00000000000,5245.00000000000,0.00000000000
FY,295938.00,140.256423,52.654910,0.000000,WindBlownSand,X1,X1T40,VMWUG,,12/14/2010,,,6171.00000000000,5245.00000000000,0.00000000000
FY,295939.00,197.724736,61.174272,0.000000,WindBlownSand,X1,X1T40,VMWUG,,12/14/2010,,,6175.00000000000,5245.00000000000,0.00000000000
FY,295940.00,102.511900,43.474197,0.000000,AeolianSandRipple,X1,X1T40,WRS,,12/14/2010,,,6176.00000000000,5245.00000000000,0.00000000000
FY,295941.00,1909.740129,399.781976,0.000000,Transect,X1,X1T40,,,12/14/2010,,,6169.00000000000,5244.00000000000,5246.00000000000
FY,295942.00,32.030383,28.563350,0.000000,VehicleTrack,X1,X1T4,,,12/06/2009,,,5076.00000000000,5268.00000000000,0.00000000000
FY,295943.00,53.475294,30.636220,0.000000,VehicleTrack,X1,X1T4,,,12/06/2009,,,5078.00000000000,5268.00000000000,0.00000000000
FY,295944.00,57.440589,49.014052,0.000000,VehicleTrack,X1,X1T4,,,12/06/2009,,,5080.00000000000,5268.00000000000,0.00000000000
FY,295945.00,151.000063,102.844302,0.000000,VehicleTrack,X1,X1T4,,,12/06/2009,,,5083.00000000000,5268.00000000000,0.00000000000
FY,295946.00,21.154814,24.605290,0.000000,SoftDesertPavement,X1,X1T4,,,12/06/2009,,,5073.00000000000,5268.00000000000,0.00000000000
FY,295947.00,118.437579,44.549967,0.000000,SoftDesertPavement,X1,X1T4,,,12/06/2009,,,5075.00000000000,5268.00000000000,0.00000000000
FY,295948.00,626.201962,157.373699,0.000000,SoftDesertPavement,X1,X1T4,,,12/06/2009,,,5077.00000000000,5268.00000000000,0.00000000000
FY,295949.00,91.134807,38.170613,0.000000,SoftDesertPavement,X1,X1T4,,,12/06/2009,,,5079.00000000000,5268.00000000000,0.00000000000
FY,295950.00,14.196825,18.809045,0.000000,SoftDesertPavement,X1,X1T4,,,12/06/2009,,,5081.00000000000,5268.00000000000,0.00000000000
FY,295951.00,120.999862,43.178011,0.000000,SoftDesertPavement,X1,X1T4,,,12/06/2009,,,5082.00000000000,5268.00000000000,0.00000000000
FY,295952.00,283.552044,93.224404,0.000000,SoftDesertPavement,X1,X1T4,,,12/06/2009,,,5084.00000000000,5268.00000000000,0.00000000000
FY,295953.00,411.589096,105.200602,0.000000,SoftDesertPavement,X1,X1T4,,,12/06/2009,,,5085.00000000000,5268.00000000000,0.00000000000
FY,295954.00,18.738442,24.447908,0.000000,Rill,X1,X1T4,,,12/06/2009,,,5074.00000000000,5268.00000000000,0.00000000000
FY,295955.00,76.766020,43.230341,0.000000,WindBlownSand,X1,X1T39,WS,,12/01/2010,,,6124.00000000000,5223.00000000000,0.00000000000
FY,295956.00,59.216789,42.205279,0.000000,DesertPavement,X1,X1T39,VWFGC,,12/01/2010,,,6125.00000000000,5223.00000000000,0.00000000000
FY,295957.00,1572.340614,380.859616,0.000000,DesertPavement,X1,X1T39,VWFGC,,12/01/2010,,,6127.00000000000,5223.00000000000,0.00000000000
FY,295958.00,1900.000000,400.000000,0.000000,Transect,X1,X1T39,,,12/01/2010,,,6123.00000000000,5172.00000000000,5224.00000000000
FY,295959.00,149.409861,68.353423,0.000000,RhizolithMound,X1,X1T39,HFS,,12/01/2010,,,6126.00000000000,5223.00000000000,0.00000000000
FY,295960.00,42.331591,27.152518,0.000000,RhizolithMound,X1,X1T39,HFS,,12/01/2010,,,6128.00000000000,5223.00000000000,0.00000000000
FY,295961.00,126.111944,57.719086,0.000000,AeolianSandRipple,X1,X1T38,VRIC,,12/09/2010,,,6165.00000000000,5236.00000000000,0.00000000000
FY,295962.00,32.958822,35.106784,0.000000,DesertPavement,X1,X1T38,VRIC,,12/09/2010,,,6166.00000000000,5236.00000000000,0.00000000000
FY,295963.00,1092.528114,242.487476,0.000000,AeolianSandRipple,X1,X1T38,USWSC,,12/09/2010,,,6164.00000000000,5236.00000000000,0.00000000000
FY,295964.00,1901.869268,399.046532,0.000000,Transect,X1,X1T38,,,12/09/2010,,,6163.00000000000,5235.00000000000,5237.00000000000
FY,295965.00,353.437025,94.609366,0.000000,DuneSand,X1,X1T38,,,12/09/2010,,,6167.00000000000,5236.00000000000,0.00000000000
FY,295966.00,296.829285,91.834242,0.000000,DuneSand,X1,X1T38,,,12/09/2010,,,6168.00000000000,5236.00000000000,0.00000000000
FY,295967.00,351.035365,90.617890,0.000000,WindBlownSand,X1,X1T37,VWC,,12/04/2010,,,6145.00000000000,5229.00000000000,0.00000000000
FY,295968.00,183.396552,61.810015,0.000000,WindBlownSand,X1,X1T37,VWC,,12/04/2010,,,6146.00000000000,5229.00000000000,0.00000000000
FY,295969.00,27.785467,25.851697,0.000000,WindBlownSand,X1,X1T37,VWGRH,,12/04/2010,,,6143.00000000000,5229.00000000000,0.00000000000
FY,295970.00,149.674411,61.773568,0.000000,SoftDesertPavement,X1,X1T37,VWGYGRH,,12/04/2010,,,6142.00000000000,5229.00000000000,0.00000000000
FY,295971.00,12.532500,14.306683,0.000000,AeolianSandRipple,X1,X1T37,HRI,,12/04/2010,,,6141.00000000000,5229.00000000000,0.00000000000
FY,295972.00,1913.173131,399.712051,0.000000,Transect,X1,X1T37,,,12/02/2010,,,6131.00000000000,5229.00000000000,5227.00000000000
FY,295973.00,965.744564,224.440106,0.000000,AeolianSandRipple,X1,X1T37,UGYRHRI,,12/04/2010,,,6144.00000000000,5229.00000000000,0.00000000000
FY,295974.00,223.432228,71.933779,0.000000,AeolianSandRipple,X1,X1T37,VRIG,,12/04/2010,,,6147.00000000000,5229.00000000000,0.00000000000
FY,295975.00,60.945206,48.702485,0.000000,Wadi,X1,X1T36,,,12/01/2010,,,6118.00000000000,5175.00000000000,0.00000000000
FY,295976.00,23.032112,25.957043,0.000000,Wadi,X1,X1T36,,,12/01/2010,,,6122.00000000000,5175.00000000000,0.00000000000
FY,295977.00,1040.753101,240.168835,0.000000,SoftDesertPavement,X1,X1T36,VGVEH,,12/01/2010,,,6116.00000000000,5175.00000000000,0.00000000000
FY,295978.00,143.584556,56.734836,0.000000,SoftDesertPavement,X1,X1T36,VGVEH,,12/01/2010,,,6117.00000000000,5175.00000000000,0.00000000000
FY,295979.00,116.106852,48.650927,0.000000,SoftDesertPavement,X1,X1T36,VGVEH,,12/01/2010,,,6120.00000000000,5175.00000000000,0.00000000000
FY,295980.00,70.917147,42.972219,0.000000,SoftDesertPavement,X1,X1T36,VGSOVEH,,12/01/2010,,,6119.00000000000,5175.00000000000,0.00000000000
FY,295981.00,443.012805,134.429083,0.000000,SoftDesertPavement,X1,X1T36,VGSOVEH,,12/01/2010,,,6121.00000000000,5175.00000000000,0.00000000000
FY,295982.00,1898.343969,400.446955,0.000000,Transect,X1,X1T36,,,12/01/2010,,,6114.00000000000,5172.00000000000,5222.00000000000
FY,295983.00,523.639112,136.361570,0.000000,WindBlownSand,X1,X1T35,WS,,12/07/2010,,,6155.00000000000,5457.00000000000,0.00000000000
FY,295984.00,37.122469,25.409865,0.000000,WindBlownSand,X1,X1T35,WS,,12/07/2010,,,6160.00000000000,5457.00000000000,0.00000000000
FY,295985.00,464.317654,111.652480,0.000000,AeolianSandRipple,X1,X1T35,VWRMU,,12/07/2010,,,6156.00000000000,5457.00000000000,0.00000000000
FY,295986.00,699.760358,204.533451,0.000000,AeolianSandRipple,X1,X1T35,VWRMU,,12/07/2010,,,6157.00000000000,5457.00000000000,0.00000000000
FY,295987.00,1948.773806,400.174974,0.000000,Transect,X1,X1T35,,,12/07/2010,,,6154.00000000000,5457.00000000000,5460.00000000000
FY,295988.00,224.026668,102.530312,0.000000,Mud,X1,X1T35,,,12/07/2010,,,6159.00000000000,5457.00000000000,0.00000000000
FY,295989.00,20.040429,18.169069,0.000000,DesertPavement,X1,X1T33,VWGL,,11/30/2010,,,6106.00000000000,5176.00000000000,0.00000000000
FY,295990.00,3.444244,7.530769,0.000000,DesertPavement,X1,X1T33,VWGL,,11/30/2010,,,6107.00000000000,5176.00000000000,0.00000000000
FY,295991.00,1019.223456,250.895172,0.000000,DesertPavement,X1,X1T33,VWCF,,11/30/2010,,,6105.00000000000,5176.00000000000,0.00000000000
FY,295992.00,268.095277,89.806912,0.000000,DesertPavement,X1,X1T33,VWCF,,11/30/2010,,,6112.00000000000,5176.00000000000,0.00000000000
FY,295993.00,369.599810,97.758794,0.000000,DesertPavement,X1,X1T33,VWCF,,11/30/2010,,,6113.00000000000,5176.00000000000,0.00000000000
FY,295994.00,114.637121,71.074618,0.000000,VehicleTrack,X1,X1T33,,,11/30/2010,,,6108.00000000000,5176.00000000000,0.00000000000
FY,295995.00,1885.839824,400.636461,0.000000,Transect,X1,X1T33,,,11/30/2010,,,6104.00000000000,5166.00000000000,5221.00000000000
FY,295996.00,4.585063,8.907989,0.000000,InduratedSand,X1,X1T33,LGI,,11/30/2010,,,6110.00000000000,5176.00000000000,0.00000000000
FY,295997.00,86.127378,39.289585,0.000000,DesertPavement,X1,X1T33,GSC,,11/30/2010,,,6111.00000000000,5176.00000000000,0.00000000000
FY,295998.00,1913.250406,400.189025,0.000000,DesertPavement,X1,X1T32,VSGRGY,,11/30/2010,,,6103.00000000000,5174.00000000000,0.00000000000
FY,295999.00,1913.240291,400.221566,0.000000,Transect,X1,X1T32,,,11/30/2010,,,6102.00000000000,5166.00000000000,5217.00000000000
FY,296000.00,70.505582,31.440707,0.000000,SoftDesertPavement,X1,X1T31,VWFGC,,11/30/2010,,,6099.00000000000,5171.00000000000,
FY,296001.00,272.254267,120.968620,0.000000,SoftDesertPavement,X1,X1T31,VWFCGL,,11/30/2010,,,6098.00000000000,5171.00000000000,
FY,296002.00,144.977048,59.003861,0.000000,DesertPavement,X1,X1T31,VWGL,,11/30/2010,,,6089.00000000000,5171.00000000000,
FY,296003.00,68.150115,34.658893,0.000000,DesertPavement,X1,X1T31,VWGL,,11/30/2010,,,6094.00000000000,5171.00000000000,
FY,296004.00,264.950938,88.613213,0.000000,WindBlownSand,X1,X1T31,WS,,11/30/2010,,,6088.00000000000,5171.00000000000,
FY,296005.00,140.462408,48.264142,0.000000,WindBlownSand,X1,X1T31,WS,,11/30/2010,,,6096.00000000000,5171.00000000000,
FY,296006.00,47.568384,29.479917,0.000000,DesertPavement,X1,X1T31,VWCM,,11/30/2010,,,6093.00000000000,5171.00000000000,
FY,296007.00,369.455970,110.441949,0.000000,WindBlownSand,X1,X1T31,VWC,,11/30/2010,,,6090.00000000000,5171.00000000000,
FY,296008.00,245.156816,71.376844,0.000000,WindBlownSand,X1,X1T31,VWC,,11/30/2010,,,6092.00000000000,5171.00000000000,
FY,296009.00,102.906145,41.118215,0.000000,AeolianSandRipple,X1,X1T31,VLRIC,,11/30/2010,,,6091.00000000000,5171.00000000000,
FY,296010.00,65.522754,37.068268,0.000000,DesertPavement,X1,X1T31,VGLGRW,,11/30/2010,,,6097.00000000000,5171.00000000000,
FY,296011.00,2.358042,6.397839,0.000000,DesertPavement,X1,X1T31,VGLGRW,,11/30/2010,,,6100.00000000000,5171.00000000000,
FY,296012.00,1900.439870,400.341455,0.000000,Transect,X1,X1T31,,,11/30/2010,,,6087.00000000000,5166.00000000000,5173.00000000000
FY,296013.00,110.575778,43.149927,0.000000,WindBlownSand,X1,X1T30,WS,,,,,6082.00000000000,,
FY,296014.00,80.046811,36.966168,0.000000,WindBlownSand,X1,X1T30,WS,,,,,6084.00000000000,,
FY,296015.00,63.081782,37.088232,0.000000,DesertPavement,X1,X1T30,VWGC,,,,,6081.00000000000,,
FY,296016.00,126.555282,45.820520,0.000000,WindBlownSand,X1,X1T30,VWC,,,,,6085.00000000000,,
FY,296017.00,1879.887930,399.821287,0.000000,Transect,X1,X1T30,,,,,,6079.00000000000,,
FY,296018.00,372.575068,96.226771,0.000000,VehicleTrack,X1,X1T30,,,,,,6086.00000000000,,
FY,296019.00,1127.806378,247.694837,0.000000,DesertPavement,X1,X1T30,LGS,,,,,6083.00000000000,,
FY,296020.00,23.896396,32.179855,0.000000,VehicleTrack,X1,X1T3,,,,,,5043.00000000000,,
FY,296021.00,352.424155,90.145943,0.000000,VehicleTrack,X1,X1T3,,,,,,5047.00000000000,,
FY,296022.00,2047.355142,420.102325,0.000000,Transect,X1,X1T3,,,,,,42022.00000000000,,
FY,296023.00,9.061529,31.074647,0.000000,Rill,X1,X1T3,,,,,,5041.00000000000,,
FY,296024.00,26.987842,31.631756,0.000000,Rill,X1,X1T3,,,,,,5042.00000000000,,
FY,296025.00,10.635082,24.122990,0.000000,Rill,X1,X1T3,,,,,,5044.00000000000,,
FY,296026.00,16.660276,36.227811,0.000000,Rill,X1,X1T3,,,,,,5045.00000000000,,
FY,296027.00,103.313377,56.546177,0.000000,GravelPavement,X1,X1T3,,,,,,5046.00000000000,,
FY,296028.00,481.679141,116.264452,0.000000,GravelPavement,X1,X1T3,,,,,,5048.00000000000,,
FY,296029.00,222.339250,65.821617,0.000000,GravelPavement,X1,X1T3,,,,,,5049.00000000000,,
FY,296030.00,58.863803,38.544426,0.000000,GravelPavement,X1,X1T3,,,,,,5050.00000000000,,
FY,296031.00,362.695636,94.917295,0.000000,GravelPavement,X1,X1T3,,,,,,5051.00000000000,,
FY,296032.00,375.526724,96.151123,0.000000,GravelPavement,X1,X1T3,,,,,,5052.00000000000,,
FY,296033.00,1920.219350,400.344343,0.000000,Transect,X1,X1T29,,,11/29/2010,,,6073.00000000000,5157.00000000000,5220.00000000000
FY,296034.00,204.347547,61.817414,0.000000,VehicleTrack,X1,X1T29,,,11/29/2010,,,6077.00000000000,5170.00000000000,0.00000000000
FY,296035.00,158.989855,53.206155,0.000000,DesertPavement,X1,X1T29,LGS,,11/29/2010,,,6076.00000000000,5170.00000000000,0.00000000000
FY,296036.00,1405.084590,296.931937,0.000000,DesertPavement,X1,X1T29,GS,,11/29/2010,,,6074.00000000000,5170.00000000000,0.00000000000
FY,296037.00,151.851739,50.087442,0.000000,DesertPavement,X1,X1T29,GS,,11/29/2010,,,6078.00000000000,5170.00000000000,0.00000000000
FY,296038.00,51.149177,30.519031,0.000000,WindBlownSand,X1,X1T28,WS,,11/29/2010,,,6057.00000000000,5168.00000000000,
FY,296039.00,48.266139,51.006148,0.000000,WindBlownSand,X1,X1T28,WS,,11/29/2010,,,6059.00000000000,5168.00000000000,
FY,296040.00,12.379571,19.217580,0.000000,WindBlownSand,X1,X1T28,WS,,11/29/2010,,,6062.00000000000,5168.00000000000,
FY,296041.00,13.213024,27.804147,0.000000,WindBlownSand,X1,X1T28,WS,,11/29/2010,,,6071.00000000000,5168.00000000000,
FY,296042.00,1897.394348,400.700895,0.000000,Transect,X1,X1T28,,,11/29/2010,,,6056.00000000000,5157.00000000000,5169.00000000000
FY,296043.00,80.940051,37.526348,0.000000,Road,X1,X1T28,,,11/29/2010,,,6061.00000000000,5168.00000000000,
FY,296044.00,61.061316,48.491031,0.000000,Road,X1,X1T28,,,11/29/2010,,,6072.00000000000,5168.00000000000,
FY,296045.00,391.667075,156.856678,0.000000,DesertPavement,X1,X1T28,LSG,,11/29/2010,,,6065.00000000000,5168.00000000000,
FY,296046.00,113.224242,48.079038,0.000000,DesertPavement,X1,X1T28,LSG,,11/29/2010,,,6068.00000000000,5168.00000000000,
FY,296047.00,131.544158,46.226156,0.000000,DesertPavement,X1,X1T28,GS,,11/29/2010,,,6058.00000000000,5168.00000000000,
FY,296048.00,81.878057,35.265904,0.000000,DesertPavement,X1,X1T28,GS,,11/29/2010,,,6064.00000000000,5168.00000000000,
FY,296049.00,39.550349,30.922031,0.000000,DesertPavement,X1,X1T28,GS,,11/29/2010,,,6066.00000000000,5168.00000000000,
FY,296050.00,490.506412,165.732324,0.000000,DesertPavement,X1,X1T28,GS,,11/29/2010,,,6067.00000000000,5168.00000000000,
FY,296051.00,304.185582,80.410900,0.000000,DesertPavement,X1,X1T28,GS,,11/29/2010,,,6069.00000000000,5168.00000000000,
FY,296052.00,6.256483,15.569158,0.000000,WindBlownSand,X1,X1T27,WS,,12/02/2010,,,6137.00000000000,5232.00000000000,0.00000000000
FY,296053.00,55.071192,41.565183,0.000000,WindBlownSand,X1,X1T27,WS,,12/02/2010,,,6139.00000000000,5232.00000000000,0.00000000000
FY,296054.00,1911.631004,401.535927,0.000000,Transect,X1,X1T27,,,12/02/2010,,,6140.00000000000,5225.00000000000,5233.00000000000
FY,296055.00,1850.445293,395.769625,0.000000,DesertPavement,X1,X1T27,GS,,12/02/2010,,,6138.00000000000,5232.00000000000,0.00000000000
FY,296056.00,45.222737,28.834584,0.000000,WindBlownSand,X1,X1T26,VWFG,,12/02/2010,,,6134.00000000000,5232.00000000000,0.00000000000
FY,296057.00,72.783992,34.772957,0.000000,DesertPavement,X1,X1T26,VFG,,12/02/2010,,,6133.00000000000,5232.00000000000,0.00000000000
FY,296058.00,1886.199129,400.852726,0.000000,Transect,X1,X1T26,,,12/02/2010,,,6132.00000000000,5225.00000000000,5233.00000000000
FY,296059.00,170.317656,54.347314,0.000000,Mud,X1,X1T25,VMW,,11/29/2010,,,6055.00000000000,5165.00000000000,
FY,296060.00,1406.690007,325.425268,0.000000,DesertPavement,X1,X1T25,VGRW,,11/29/2010,,,6050.00000000000,5165.00000000000,
FY,296061.00,38.002468,39.996792,0.000000,DesertPavement,X1,X1T25,VGRW,,11/29/2010,,,6053.00000000000,5165.00000000000,
FY,296062.00,266.898655,84.315631,0.000000,WindBlownSand,X1,X1T25,VRW,,11/29/2010,,,6054.00000000000,5165.00000000000,
FY,296063.00,1889.744082,400.228346,0.000000,Transect,X1,X1T25,,,11/29/2010,,,6049.00000000000,5157.00000000000,5167.00000000000
FY,296064.00,233.251077,80.302425,0.000000,WindBlownSand,X1,X1T24,WS,,11/28/2010,,,6044.00000000000,5158.00000000000,0.00000000000
FY,296065.00,384.234356,116.021245,0.000000,WindBlownSand,X1,X1T24,WS,,11/28/2010,,,6047.00000000000,5158.00000000000,0.00000000000
FY,296066.00,238.709807,70.714368,0.000000,WindBlownSand,X1,X1T24,WS,,11/28/2010,,,6048.00000000000,5158.00000000000,0.00000000000
FY,296067.00,302.642104,84.082379,0.000000,WindBlownSand,X1,X1T24,VRW,,11/28/2010,,,6042.00000000000,5158.00000000000,0.00000000000
FY,296068.00,426.853123,110.473684,0.000000,WindBlownSand,X1,X1T24,VRW,,11/28/2010,,,6046.00000000000,5158.00000000000,0.00000000000
FY,296069.00,6.579254,10.756499,0.000000,WindBlownSand,X1,X1T24,VGBW,,11/28/2010,,,6043.00000000000,5158.00000000000,0.00000000000
FY,296070.00,319.181526,122.990395,0.000000,WindBlownSand,X1,X1T24,VGBW,,11/28/2010,,,6045.00000000000,5158.00000000000,0.00000000000
FY,296071.00,1911.458779,399.247676,0.000000,Transect,X1,X1T24,,,11/27/2010,,,6041.00000000000,5162.00000000000,5164.00000000000
FY,296072.00,0.232825,17.451554,0.000000,VehicleTrack,X1,X1T23,,,11/25/2010,,,6027.00000000000,5153.00000000000,
FY,296073.00,1944.421006,400.691728,0.000000,Transect,X1,X1T23,,,11/25/2010,,,6021.00000000000,5146.00000000000,5148.00000000000
FY,296074.00,168.839734,106.005491,0.000000,SoftDesertPavement,X1,X1T23,,,11/25/2010,,,6029.00000000000,5153.00000000000,
FY,296075.00,185.936058,65.724067,0.000000,RhizolithMound,X1,X1T23,,,11/25/2010,,,6031.00000000000,5153.00000000000,
FY,296076.00,1.188442,4.668848,0.000000,RhizolithMound,X1,X1T23,,,11/25/2010,,,6032.00000000000,5153.00000000000,
FY,296077.00,142.380327,47.466600,0.000000,RhizolithMound,X1,X1T23,,,11/25/2010,,,6036.00000000000,5153.00000000000,
FY,296078.00,211.255779,69.203762,0.000000,DesertPavementwVTrack,X1,X1T23,,,11/25/2010,,,6023.00000000000,5153.00000000000,
FY,296079.00,287.472984,77.690861,0.000000,DesertPavementwVTrack,X1,X1T23,,,11/25/2010,,,6028.00000000000,5153.00000000000,
FY,296080.00,47.620418,29.836177,0.000000,DesertPavementwVTrack,X1,X1T23,,,11/25/2010,,,6034.00000000000,5153.00000000000,
FY,296081.00,221.633486,62.925989,0.000000,DesertPavement,X1,X1T23,,,11/25/2010,,,6022.00000000000,5153.00000000000,
FY,296082.00,378.011510,109.480618,0.000000,DesertPavement,X1,X1T23,,,11/25/2010,,,6024.00000000000,5153.00000000000,
FY,296083.00,123.291673,60.518236,0.000000,DesertPavement,X1,X1T23,,,11/25/2010,,,6035.00000000000,5153.00000000000,
FY,296084.00,82.530076,48.754811,0.000000,AeolianSandRipple,X1,X1T23,,,11/25/2010,,,6033.00000000000,5153.00000000000,
FY,296085.00,93.795794,50.884034,0.000000,AeolianSandRipple,X1,X1T23,,,11/25/2010,,,6030.00000000000,5153.00000000000,
FY,296086.00,1956.088084,400.899398,0.000000,Transect,X1,X1T22,,,11/22/2010,,,6014.00000000000,5140.00000000000,5142.00000000000
FY,296087.00,124.685988,46.533817,0.000000,SoftDesertPavement,X1,X1T22,,,11/24/2010,,,6017.00000000000,5145.00000000000,0.00000000000
FY,296088.00,268.045803,77.475426,0.000000,SoftDesertPavement,X1,X1T22,,,11/24/2010,,,6019.00000000000,5145.00000000000,0.00000000000
FY,296089.00,1185.415304,263.439370,0.000000,ClaySandRipple,X1,X1T22,,,11/24/2010,,,6015.00000000000,5145.00000000000,0.00000000000
FY,296090.00,70.890217,37.635248,0.000000,ClaySandRipple,X1,X1T22,,,11/24/2010,,,6018.00000000000,5145.00000000000,0.00000000000
FY,296091.00,8.344444,12.258198,0.000000,ClayMound,X1,X1T22,,,11/24/2010,,,6016.00000000000,5145.00000000000,0.00000000000
FY,296092.00,298.754187,78.325990,0.000000,AeolianSandRipple,X1,X1T22,,,11/24/2010,,,6020.00000000000,5145.00000000000,0.00000000000
FY,296093.00,1888.483862,399.167670,0.000000,Transect,X1,X1T21,,,11/27/2010,,,6037.00000000000,5162.00000000000,5151.00000000000
FY,296094.00,1638.209647,360.680638,0.000000,DesertPavementwVTrack,X1,X1T21,,,11/27/2010,,,6039.00000000000,5163.00000000000,
FY,296095.00,164.097432,65.806617,0.000000,DuneSand,X1,X1T21,,,11/27/2010,,,6038.00000000000,5163.00000000000,
FY,296096.00,86.145802,38.133539,0.000000,DuneSand,X1,X1T21,,,11/27/2010,,,6040.00000000000,5163.00000000000,
FY,296097.00,210.947334,65.574970,0.000000,VehicleTrack,X1,X1T2,,,12/05/2009,,,5038.00000000000,5257.00000000000,0.00000000000
FY,296098.00,2033.740980,419.814446,0.000000,Transect,X1,X1T2,,,12/05/2009,,,42021.00000000000,5256.00000000000,5258.00000000000
FY,296099.00,143.788472,54.532972,0.000000,SoftDesertPavement,X1,X1T2,,,12/05/2009,,,5035.00000000000,5257.00000000000,0.00000000000
FY,296100.00,1445.214358,308.203007,0.000000,SoftDesertPavement,X1,X1T2,,,12/05/2009,,,5036.00000000000,5257.00000000000,0.00000000000
FY,296101.00,133.919352,48.680058,0.000000,SoftDesertPavement,X1,X1T2,,,12/05/2009,,,5039.00000000000,5257.00000000000,0.00000000000
FY,296102.00,-108.139378,49.092238,0.000000,AeolianSand,X1,X1T2,,,12/05/2009,,,5037.00000000000,5257.00000000000,0.00000000000
FY,296103.00,1811.077503,379.066325,0.000000,Transect,X1,X1T19,,,11/21/2010,,,6000.00000000000,5138.00000000000,5143.00000000000
FY,296104.00,42.814139,28.995273,0.000000,SoftDesertPavement,X1,X1T19,,,11/21/2010,,,6012.00000000000,5139.00000000000,
FY,296105.00,49.902442,31.318484,0.000000,RhizolithPavement,X1,X1T19,,,11/21/2010,,,6001.00000000000,5139.00000000000,
FY,296106.00,609.164768,223.579217,0.000000,RhizolithPavement,X1,X1T19,,,11/21/2010,,,6003.00000000000,5139.00000000000,
FY,296107.00,63.619705,37.099446,0.000000,RhizolithMound,X1,X1T19,,,11/21/2010,,,6008.00000000000,5139.00000000000,
FY,296108.00,40.173166,26.630008,0.000000,RhizolithMound,X1,X1T19,,,11/21/2010,,,6009.00000000000,5139.00000000000,
FY,296109.00,34.293866,24.217501,0.000000,RhizolithMound,X1,X1T19,,,11/21/2010,,,6010.00000000000,5139.00000000000,
